Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Denmark,DNK,Adjusted net national income (annual % growth),,,,,,,,,,,,2.222020694,4.292865678,7.04349561,-5.458630868,0.917922162,6.459349576,2.590912939,4.092082862,1.447527749,-3.601271277,-2.889627514,2.373151127,3.102906431,3.488861852,4.00525208,7.288177633,0.590185309,-1.267394955,-0.261816169,1.295633752,0.745409652,3.36156453,0.034141122,5.547324061,3.493086286,3.272842258,3.083890722,2.66334612,2.782635503,2.151129548,1.463350733,0.607651951,0.562708991,4.215274477,4.189601082,4.228764612,-0.638973542,-0.507923966,-4.213057395,4.613982028,0.813941686,0.839357924,3.300031032,3.62403626,2.655620162,2.439838983,1.557799235,2.488361415,,
Finland,FIN,Adjusted net national income (annual % growth),,,,,,,,,,,,0.925261955,7.345465597,6.552692293,0.537541423,-1.112680767,2.262631897,-1.772745472,3.781860828,7.946201273,2.204998952,1.559877541,3.072917924,2.427014683,4.784601837,2.943651282,4.398758841,3.259917978,6.613267111,2.761072203,-2.246350077,-9.891125547,-5.402885359,-1.553101924,7.15981029,11.67274623,3.412229881,8.443481807,6.624495104,4.743879092,4.41837622,3.335941621,1.422290915,-0.377601865,4.685420342,0.874090031,3.409329472,4.463769788,-1.257053321,-8.042450162,3.351460233,0.999205211,-2.420132196,-0.597520556,1.057777079,2.048294161,2.409588673,2.495116599,2.377396096,,
France,FRA,Adjusted net national income (annual % growth),,,,,,,,,,,,5.21701571,4.39570196,6.25908327,0.562786135,-0.30341035,3.856043067,2.725779457,5.713235245,3.229636919,-0.375961057,-0.549944869,1.909230001,1.111294489,0.953249232,2.460680534,5.322885176,2.83233248,5.215840088,3.599765361,2.747697206,0.093619145,1.937190423,-0.4462264,2.237393859,2.140286201,1.797930046,2.906146917,4.299395323,4.206787755,2.540043721,2.035221683,0.39590098,0.900612362,2.595622187,1.381183292,2.029444273,2.630068316,-0.409127733,-2.841924979,1.705628826,1.738036757,-0.560302392,1.015289863,1.264602447,2.356508868,1.253918266,1.966911771,0.701385135,,
Germany,DEU,Adjusted net national income (annual % growth),,,,,,,,,,,,3.166879845,4.284566929,4.499749379,-0.840339718,-0.858984567,4.796030131,3.234775287,4.149376089,2.61823575,-0.876644978,-1.828229519,-0.472019135,2.27942993,2.775994012,2.527128161,5.516690069,2.111459225,4.411178034,3.360152124,5.554955372,3.794939205,2.415294145,-1.376516545,2.426231581,1.721612819,0.711618533,1.054140289,2.121432333,1.843181598,1.398083755,1.44555827,-0.335555281,-0.23631924,3.222238082,0.29104287,4.623300865,2.817884666,-0.832643111,-4.252075046,3.721492634,3.900139519,-0.171781946,0.561601308,2.538851783,3.099919009,3.152184672,2.095794345,0.992586835,,
Greenland,GRL,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Adjusted net national income (annual % growth),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.598396465,15.28758204,4.299373237,9.015347653,8.87230624,4.832780337,-0.249168565,,
India,IND,Adjusted net national income (annual % growth),,,,,,,,,,,,1.300563594,1.346853424,4.129707995,-4.249304659,4.884102211,7.692428813,7.342288222,4.445063773,-2.898811934,8.730815236,3.363299805,1.351125408,8.148863239,2.927327038,4.292620163,4.259100294,5.207559919,7.950737562,5.712060122,6.002587935,1.728882321,5.023261269,5.249784434,6.401389087,6.777858319,7.156999155,4.567137722,7.905563243,6.379028993,2.79409527,5.04141715,4.571031884,7.622337663,8.55771013,8.816811017,8.322566091,8.387765377,2.350895071,9.589940824,10.0885629,4.899873426,6.098994587,6.120509281,6.567374844,9.009848451,7.462237681,8.254820668,5.629485019,,
Indonesia,IDN,Adjusted net national income (annual % growth),,,,,,,,,,,,8.433907911,5.528518608,10.18290775,9.36534703,3.900505465,8.080446339,10.4581856,9.333711313,3.987966614,25.56718946,16.27075699,6.79889485,226.3033061,46.83806112,41.18344848,-4.015993823,-15.57205446,-60.70183108,13.81821399,58.62769426,-20.42242848,13.5344546,40.79964287,29.65997781,5.38810976,-40.64265975,-11.26166263,-93.03310661,-368.5262448,177.4852886,31.57818175,-129.2454025,-451.1215351,-88.28190668,234.2333804,-51.85553973,-652.0874286,-1.453151384,24.2732502,2.394305021,5.497477528,4.872506943,5.622583619,4.772045651,5.618234089,8.07920313,5.594008602,3.976542578,,
Ireland,IRL,Adjusted net national income (annual % growth),,,,,,,,,,,,4.42933174,9.780350696,6.537304304,-5.51006103,5.500224467,2.230129712,5.121544117,5.347077681,0.435024829,-1.334512454,2.751628263,1.226622269,0.218462683,1.748925752,1.895458552,2.863979893,3.056111635,3.081152393,5.030906287,6.619799829,0.448361953,1.245139807,4.797432495,4.957967923,7.885518155,7.452381391,9.62321296,9.271308865,6.046498461,9.985153821,4.004688212,3.674995938,4.980533483,2.69052441,5.441499317,4.298647224,4.140624082,-3.581171667,-8.754916142,1.433196287,-1.858205385,-0.654493702,6.903806251,7.958135075,6.039256346,7.460932543,1.711245918,3.776183053,,
